"Year","Fourseam","Change","Slider","pfx_var","mlbam_id","Sinker","Curve","Split","Cutter","Knuckler","Slow Curve","Screwball"
"2009","8.97","5.17","-2.12","pfx_z",150122,"4.38","-7.98",NA,"0.00",NA,NA,NA
"2010","8.88","0.00","-1.29","pfx_z",150122,"5.91","-5.89",NA,"0.00",NA,NA,NA
"2008","8.33","8.65","-4.03","pfx_x",150122,"10.90","0.00",NA,"1.55",NA,NA,NA
"2009","8.32","9.24","-4.77","pfx_x",150122,"10.28","-6.77",NA,"0.00",NA,NA,NA
"2010","8.08","0.00","-4.78","pfx_x",150122,"10.64","-3.67",NA,"0.00",NA,NA,NA
"2008","97.09","88.81","87.10","maxmph",150122,"95.09","0.00",NA,"89.58",NA,NA,NA
"2009","95.96","85.32","86.11","maxmph",150122,"91.96","81.02",NA,"0.00",NA,NA,NA
"2010","95.05","0.00","86.09","maxmph",150122,"94.63","83.61",NA,"0.00",NA,NA,NA
"2008","93.55","85.30","83.49","mph",150122,"94.99","0.00",NA,"88.87",NA,NA,NA
"2009","92.70","84.26","81.85","mph",150122,"91.24","79.76",NA,"0.00",NA,NA,NA
"2010","92.31","0.00","82.19","mph",150122,"91.24","80.55",NA,"0.00",NA,NA,NA
"2010",NA,NA,NA,"bway",429708,"0.00",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"vloc",429708,"0.20",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"hloc",429708,"0.31",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"pfx_z",429708,"4.08",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"pfx_x",429708,"-7.58",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"maxmph",429708,"89.23",NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,"mph",429708,"85.76",NA,NA,NA,NA,NA,NA
"2008","7.28","8.70","8.11","bway",445156,"3.33","6.23",NA,"7.39",NA,NA,NA
"2009","7.53","0.00","7.10","bway",445156,"3.00","5.07",NA,"7.64",NA,NA,NA
"2010","6.43","0.00","7.27","bway",445156,"5.05","5.86",NA,"0.00",NA,NA,NA
"2011","7.25","0.00","7.75","bway",445156,"3.70","7.17",NA,"0.00",NA,NA,NA
"2012","2.84","0.00","4.04","bway",445156,"4.76","7.09",NA,"11.11",NA,NA,NA
"2013","5.88","0.00","3.39","bway",445156,"4.00","4.05",NA,"0.00",NA,NA,NA
"2014","15.15","0.00","2.22","bway",445156,"3.70","2.86",NA,"10.00",NA,NA,NA
"2008","-0.04","-0.45","-0.30","vloc",445156,"-0.32","-0.38",NA,"-0.07",NA,NA,NA
"2009","-0.05","-1.20","-0.28","vloc",445156,"-0.45","-0.59",NA,"-0.01",NA,NA,NA
"2010","0.29","-0.09","-0.27","vloc",445156,"-0.17","-0.68",NA,"-0.23",NA,NA,NA
"2011","0.42","0.00","-0.33","vloc",445156,"-0.35","-0.65",NA,"0.00",NA,NA,NA
"2012","0.57","0.00","-0.52","vloc",445156,"-0.28","-0.56",NA,"-0.18",NA,NA,NA
"2013","0.33","0.00","-0.52","vloc",445156,"-0.25","-1.02",NA,"0.00",NA,NA,NA
"2014","-0.08","0.00","-0.77","vloc",445156,"-0.40","-0.84",NA,"0.09",NA,NA,NA
"2008","0.12","0.34","0.02","hloc",445156,"0.19","0.18",NA,"-0.20",NA,NA,NA
"2009","0.13","0.18","0.24","hloc",445156,"0.31","0.27",NA,"-0.22",NA,NA,NA
"2010","0.05","0.53","0.35","hloc",445156,"0.32","0.23",NA,"-0.49",NA,NA,NA
"2011","0.07","0.00","0.26","hloc",445156,"0.27","0.12",NA,"0.00",NA,NA,NA
"2012","0.17","0.00","0.28","hloc",445156,"0.03","0.10",NA,"-0.13",NA,NA,NA
"2013","-0.22","0.00","0.55","hloc",445156,"-0.29","0.15",NA,"0.00",NA,NA,NA
"2014","0.07","0.00","0.31","hloc",445156,"0.23","0.31",NA,"-0.18",NA,NA,NA
"2008","7.28","6.17","1.62","pfx_z",445156,"7.12","-11.28",NA,"4.95",NA,NA,NA
"2009","7.08","6.04","1.73","pfx_z",445156,"6.58","-10.63",NA,"5.52",NA,NA,NA
"2010","7.14","3.71","1.81","pfx_z",445156,"6.16","-6.41",NA,"7.72",NA,NA,NA
"2011","7.06","0.00","1.54","pfx_z",445156,"6.15","-6.04",NA,"0.00",NA,NA,NA
"2012","5.87","0.00","0.37","pfx_z",445156,"5.41","-6.91",NA,"3.61",NA,NA,NA
"2013","5.69","0.00","1.08","pfx_z",445156,"5.37","-6.73",NA,"0.00",NA,NA,NA
"2014","4.91","0.00","1.05","pfx_z",445156,"5.98","-6.69",NA,"5.17",NA,NA,NA
"2008","4.09","7.55","-3.17","pfx_x",445156,"7.62","-4.60",NA,"-1.02",NA,NA,NA
"2009","3.95","5.98","-2.43","pfx_x",445156,"7.16","-6.11",NA,"-0.31",NA,NA,NA
"2010","3.70","5.43","-2.29","pfx_x",445156,"8.04","-8.27",NA,"-2.19",NA,NA,NA
"2011","3.01","0.00","-2.46","pfx_x",445156,"8.18","-9.19",NA,"0.00",NA,NA,NA
"2012","3.79","0.00","-3.12","pfx_x",445156,"8.89","-9.26",NA,"-1.50",NA,NA,NA
"2013","4.32","0.00","-2.12","pfx_x",445156,"9.00","-8.96",NA,"0.00",NA,NA,NA
"2014","4.63","0.00","-3.03","pfx_x",445156,"7.86","-9.48",NA,"0.87",NA,NA,NA
"2008","91.85","86.83","87.01","maxmph",445156,"91.87","76.10",NA,"91.13",NA,NA,NA
"2009","92.70","86.15","88.33","maxmph",445156,"92.22","77.45",NA,"91.83",NA,NA,NA
"2010","94.03","88.16","92.45","maxmph",445156,"93.69","82.32",NA,"90.81",NA,NA,NA
"2011","95.09","0.00","90.36","maxmph",445156,"94.54","82.71",NA,"0.00",NA,NA,NA
"2012","94.71","0.00","89.46","maxmph",445156,"94.68","81.43",NA,"90.75",NA,NA,NA
"2013","91.72","0.00","87.40","maxmph",445156,"92.28","79.83",NA,"0.00",NA,NA,NA
"2014","89.96","0.00","85.76","maxmph",445156,"90.46","77.22",NA,"90.90",NA,NA,NA
"2008","88.85","84.50","83.84","mph",445156,"88.87","72.72",NA,"86.74",NA,NA,NA
"2009","87.75","82.56","83.79","mph",445156,"88.46","73.50",NA,"86.54",NA,NA,NA
"2010","91.33","85.13","86.20","mph",445156,"90.36","77.73",NA,"89.84",NA,NA,NA
"2011","91.94","0.00","86.49","mph",445156,"92.10","78.20",NA,"0.00",NA,NA,NA
"2012","91.71","0.00","85.69","mph",445156,"91.83","78.12",NA,"87.71",NA,NA,NA
"2013","90.14","0.00","84.47","mph",445156,"89.46","77.04",NA,"0.00",NA,NA,NA
"2014","88.04","0.00","82.81","mph",445156,"89.21","74.42",NA,"87.10",NA,NA,NA
"2012","0.00","0.00","0.00","bway",605359,"0.00",NA,NA,"0.00",NA,NA,NA
"2014","6.22","1.73","3.03","bway",605359,"1.87",NA,NA,"0.00",NA,NA,NA
"2015","5.41","0.00","14.29","bway",605359,"0.99",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","vloc",605359,"-0.57",NA,NA,"0.00",NA,NA,NA
"2014","0.18","-1.19","-1.06","vloc",605359,"-0.52",NA,NA,"0.42",NA,NA,NA
"2015","-0.15","-1.45","-1.08","vloc",605359,"-0.42",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","hloc",605359,"0.26",NA,NA,"0.00",NA,NA,NA
"2014","0.26","0.40","0.52","hloc",605359,"0.15",NA,NA,"0.65",NA,NA,NA
"2015","0.35","0.56","0.37","hloc",605359,"0.02",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","pfx_z",605359,"3.92",NA,NA,"0.00",NA,NA,NA
"2014","7.12","0.06","-2.40","pfx_z",605359,"2.66",NA,NA,"7.79",NA,NA,NA
"2015","8.91","1.53","-2.70","pfx_z",605359,"5.34",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","pfx_x",605359,"-11.18",NA,NA,"0.00",NA,NA,NA
"2014","-6.39","-7.33","2.43","pfx_x",605359,"-8.72",NA,NA,"-3.29",NA,NA,NA
"2015","-4.49","-5.95","3.57","pfx_x",605359,"-8.11",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","maxmph",605359,"93.51",NA,NA,"0.00",NA,NA,NA
"2014","97.25","89.11","89.08","maxmph",605359,"96.85",NA,NA,"96.63",NA,NA,NA
"2015","96.81","89.03","88.15","maxmph",605359,"97.20",NA,NA,"0.00",NA,NA,NA
"2012","0.00","0.00","0.00","mph",605359,"93.51",NA,NA,"0.00",NA,NA,NA
"2014","94.85","86.58","86.09","mph",605359,"94.57",NA,NA,"95.35",NA,NA,NA
"2015","95.48","87.11","85.76","mph",605359,"95.23",NA,NA,"0.00",NA,NA,NA
"2013","6.25","3.33","2.86","bway",543493,"0.00","0.00",NA,"0.00",NA,NA,NA
"2014","0.00","0.00","0.00","bway",543493,"0.00","0.00",NA,"12.50",NA,NA,NA
"2013","-0.48","-0.96","-0.72","vloc",543493,"-0.33","-0.54",NA,"0.00",NA,NA,NA
"2014","0.13","-0.46","-0.27","vloc",543493,"-0.15","-0.25",NA,"0.66",NA,NA,NA
"2013","0.34","0.38","0.15","hloc",543493,"0.57","0.57",NA,"0.00",NA,NA,NA
"2014","0.41","0.90","0.31","hloc",543493,"0.01","0.57",NA,"1.07",NA,NA,NA
"2013","6.09","2.42","-1.38","pfx_z",543493,"4.00","-3.76",NA,"0.00",NA,NA,NA
"2014","9.11","1.10","0.62","pfx_z",543493,"4.75","-4.35",NA,"4.13",NA,NA,NA
"2013","-0.90","-4.05","4.15","pfx_x",543493,"-5.22","5.79",NA,"0.00",NA,NA,NA
"2014","-7.26","-9.38","-0.82","pfx_x",543493,"-10.59","2.34",NA,"-5.00",NA,NA,NA
"2013","93.67","84.68","87.32","maxmph",543493,"92.80","83.04",NA,"0.00",NA,NA,NA
"2014","95.97","87.47","89.52","maxmph",543493,"94.89","82.78",NA,"93.71",NA,NA,NA
"2013","89.81","81.14","84.09","mph",543493,"89.43","77.12",NA,"0.00",NA,NA,NA
"2014","94.25","85.17","87.00","mph",543493,"93.55","80.78",NA,"93.35",NA,NA,NA
"2010","20.00","0.00","20.00","bway",457812,"25.00","0.00",NA,"0.00",NA,NA,NA
"2011","0.00","11.11","0.00","bway",457812,"4.00","9.09",NA,"50.00",NA,NA,NA
"2012","0.00","0.00","0.00","bway",457812,"9.09","0.00",NA,"0.00",NA,NA,NA
"2010","-0.14","1.09","-0.88","vloc",457812,"-0.50","-0.66",NA,"0.00",NA,NA,NA
"2011","0.03","-0.69","-0.78","vloc",457812,"-0.54","-1.04",NA,"-0.29",NA,NA,NA
"2012","-0.10","1.41","0.00","vloc",457812,"-0.49","-0.63",NA,"-1.12",NA,NA,NA
"2010","0.49","1.66","0.58","hloc",457812,"0.12","-0.83",NA,"0.00",NA,NA,NA
"2011","0.27","0.72","0.19","hloc",457812,"0.31","0.13",NA,"0.24",NA,NA,NA
"2012","0.70","0.32","0.00","hloc",457812,"0.03","0.23",NA,"0.45",NA,NA,NA
"2010","9.34","5.84","0.92","pfx_z",457812,"5.48","-8.25",NA,"0.00",NA,NA,NA
"2011","8.95","3.72","1.10","pfx_z",457812,"5.68","-9.09",NA,"4.71",NA,NA,NA
"2012","9.26","1.22","0.00","pfx_z",457812,"5.48","-8.21",NA,"1.29",NA,NA,NA
"2010","-3.69","-7.80","2.09","pfx_x",457812,"-9.03","6.24",NA,"0.00",NA,NA,NA
"2011","-5.03","-9.48","0.25","pfx_x",457812,"-9.46","6.63",NA,"1.29",NA,NA,NA
"2012","-5.67","-8.46","0.00","pfx_x",457812,"-10.84","4.75",NA,"-3.27",NA,NA,NA
"2010","92.97","83.87","86.63","maxmph",457812,"92.72","74.10",NA,"0.00",NA,NA,NA
"2011","91.53","83.72","87.73","maxmph",457812,"92.32","76.18",NA,"88.43",NA,NA,NA
"2012","93.39","82.96","0.00","maxmph",457812,"94.04","78.88",NA,"89.28",NA,NA,NA
"2010","91.75","83.86","84.64","mph",457812,"91.78","74.10",NA,"0.00",NA,NA,NA
"2011","89.74","82.00","84.09","mph",457812,"89.89","74.31",NA,"87.32",NA,NA,NA
"2012","91.53","82.74","0.00","mph",457812,"92.06","76.27",NA,"88.23",NA,NA,NA
"2012","7.69","0.00","0.00","bway",543488,"4.55",NA,NA,NA,NA,NA,NA
"2013","8.33","0.00","3.70","bway",543488,"5.00",NA,NA,NA,NA,NA,NA
"2014","9.54","3.33","2.47","bway",543488,"3.57",NA,NA,NA,NA,NA,NA
"2012","0.05","-0.88","-1.00","vloc",543488,"-0.51",NA,NA,NA,NA,NA,NA
"2013","-0.31","-1.35","-1.01","vloc",543488,"-0.61",NA,NA,NA,NA,NA,NA
"2014","-0.22","-0.86","-1.06","vloc",543488,"-0.61",NA,NA,NA,NA,NA,NA
"2012","0.71","0.60","0.85","hloc",543488,"0.56",NA,NA,NA,NA,NA,NA
"2013","0.58","0.60","0.70","hloc",543488,"0.36",NA,NA,NA,NA,NA,NA
"2014","0.22","0.16","0.40","hloc",543488,"0.56",NA,NA,NA,NA,NA,NA
"2012","8.86","6.86","1.62","pfx_z",543488,"6.04",NA,NA,NA,NA,NA,NA
"2013","10.17","4.35","1.26","pfx_z",543488,"6.94",NA,NA,NA,NA,NA,NA
"2014","10.41","8.79","2.77","pfx_z",543488,"8.41",NA,NA,NA,NA,NA,NA
"2012","6.96","6.03","-1.73","pfx_x",543488,"10.14",NA,NA,NA,NA,NA,NA
"2013","7.07","9.22","-2.52","pfx_x",543488,"9.57",NA,NA,NA,NA,NA,NA
"2014","5.47","5.90","-2.89","pfx_x",543488,"8.04",NA,NA,NA,NA,NA,NA
"2012","94.95","86.56","87.43","maxmph",543488,"94.59",NA,NA,NA,NA,NA,NA
"2013","93.41","86.10","84.86","maxmph",543488,"92.78",NA,NA,NA,NA,NA,NA
"2014","94.22","87.92","85.42","maxmph",543488,"93.50",NA,NA,NA,NA,NA,NA
"2012","93.17","85.93","85.35","mph",543488,"93.13",NA,NA,NA,NA,NA,NA
"2013","91.44","85.25","81.84","mph",543488,"91.24",NA,NA,NA,NA,NA,NA
"2014","91.30","86.04","82.86","mph",543488,"91.31",NA,NA,NA,NA,NA,NA
"2008","6.46",NA,"6.72","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","6.00",NA,"5.00","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","7.01",NA,"7.15","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","6.56",NA,"4.80","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","4.43",NA,"5.20","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","5.87",NA,"5.34","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","8.06",NA,"3.62","bway",461791,"0.00",NA,NA,NA,NA,NA,NA
"2008","0.14",NA,"-0.33","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","0.21",NA,"-0.30","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","-0.12",NA,"-0.57","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","0.04",NA,"-0.53","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","-0.22",NA,"-0.65","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","-0.13",NA,"-0.63","vloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","0.05",NA,"-0.78","vloc",461791,"-0.94",NA,NA,NA,NA,NA,NA
"2008","0.44",NA,"0.33","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","0.37",NA,"0.28","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","0.44",NA,"0.21","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","0.42",NA,"0.26","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","0.40",NA,"0.34","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","0.22",NA,"0.33","hloc",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","0.29",NA,"0.37","hloc",461791,"0.23",NA,NA,NA,NA,NA,NA
"2008","8.39",NA,"-2.34","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","8.09",NA,"-1.97","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","8.13",NA,"-1.98","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","6.77",NA,"-0.87","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","7.54",NA,"-2.03","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","8.63",NA,"-0.72","pfx_z",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","8.04",NA,"-1.81","pfx_z",461791,"2.16",NA,NA,NA,NA,NA,NA
"2008","-6.81",NA,"5.80","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","-6.33",NA,"5.37","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","-5.48",NA,"5.12","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","-5.24",NA,"3.84","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","-4.00",NA,"3.27","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","-3.52",NA,"2.49","pfx_x",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","-3.61",NA,"3.45","pfx_x",461791,"-9.04",NA,NA,NA,NA,NA,NA
"2008","97.11",NA,"88.24","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","98.37",NA,"88.33","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","98.36",NA,"90.92","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","95.66",NA,"90.28","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","97.88",NA,"90.29","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","97.59",NA,"92.78","maxmph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","97.04",NA,"88.76","maxmph",461791,"94.26",NA,NA,NA,NA,NA,NA
"2008","94.62",NA,"82.39","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2009","94.95",NA,"84.16","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2010","95.06",NA,"84.59","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2011","92.65",NA,"84.28","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2012","94.87",NA,"85.54","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2013","94.62",NA,"86.27","mph",461791,"0.00",NA,NA,NA,NA,NA,NA
"2014","94.70",NA,"85.18","mph",461791,"94.26",NA,NA,NA,NA,NA,NA
"2015","4.55","0.00",NA,"bway",621408,"7.14","3.01",NA,NA,NA,NA,NA
"2015","0.36","-1.11",NA,"vloc",621408,"-0.55","-1.03",NA,NA,NA,NA,NA
"2015","0.29","0.68",NA,"hloc",621408,"0.14","0.27",NA,NA,NA,NA,NA
"2015","9.95","7.10",NA,"pfx_z",621408,"8.05","-0.84",NA,NA,NA,NA,NA
"2015","4.47","8.49",NA,"pfx_x",621408,"8.31","-1.16",NA,NA,NA,NA,NA
"2015","96.52","89.11",NA,"maxmph",621408,"95.97","85.84",NA,NA,NA,NA,NA
"2015","93.13","87.04",NA,"mph",621408,"93.46","81.38",NA,NA,NA,NA,NA
"2012","5.98","4.35","3.51","bway",476123,"0.00","7.14",NA,NA,NA,NA,NA
"2013","0.00","0.00","0.00","bway",476123,"0.00","0.00",NA,NA,NA,NA,NA
"2014","2.08","0.00","7.14","bway",476123,"0.00","0.00",NA,NA,NA,NA,NA
"2012","0.25","-0.13","-0.74","vloc",476123,"-0.38","-1.43",NA,NA,NA,NA,NA
"2013","-0.19","-0.65","-1.29","vloc",476123,"-2.50","0.00",NA,NA,NA,NA,NA
"2014","0.26","-0.42","-0.16","vloc",476123,"0.00","0.08",NA,NA,NA,NA,NA
"2012","0.55","0.44","0.24","hloc",476123,"1.08","0.47",NA,NA,NA,NA,NA
"2013","0.88","0.76","0.49","hloc",476123,"0.35","0.00",NA,NA,NA,NA,NA
"2014","0.23","0.37","0.07","hloc",476123,"0.00","1.07",NA,NA,NA,NA,NA
"2012","7.56","4.35","0.31","pfx_z",476123,"5.49","-9.11",NA,NA,NA,NA,NA
"2013","8.31","4.34","2.20","pfx_z",476123,"7.88","0.00",NA,NA,NA,NA,NA
"2014","9.62","3.85","-2.57","pfx_z",476123,"0.00","-10.10",NA,NA,NA,NA,NA
"2012","5.04","9.37","-2.12","pfx_x",476123,"8.37","-2.70",NA,NA,NA,NA,NA
"2013","5.38","10.41","-3.47","pfx_x",476123,"9.16","0.00",NA,NA,NA,NA,NA
"2014","3.95","9.37","-3.50","pfx_x",476123,"0.00","-3.70",NA,NA,NA,NA,NA
"2012","94.39","86.05","87.20","maxmph",476123,"93.49","76.61",NA,NA,NA,NA,NA
"2013","92.02","82.90","82.71","maxmph",476123,"89.75","0.00",NA,NA,NA,NA,NA
"2014","93.42","85.75","81.38","maxmph",476123,"0.00","76.73",NA,NA,NA,NA,NA
"2012","92.24","84.20","83.26","mph",476123,"91.88","75.28",NA,NA,NA,NA,NA
"2013","90.45","82.00","81.38","mph",476123,"89.75","0.00",NA,NA,NA,NA,NA
"2014","91.10","84.56","79.50","mph",476123,"0.00","75.37",NA,NA,NA,NA,NA
"2012","0.00","50.00","0.00","bway",592527,"0.00","11.11",NA,NA,NA,NA,NA
"2013","11.11","0.00","7.69","bway",592527,"0.00","0.00",NA,NA,NA,NA,NA
"2014","11.27","3.28","5.41","bway",592527,"3.52","0.00",NA,NA,NA,NA,NA
"2015","9.09","0.00","0.00","bway",592527,"0.00","0.00",NA,NA,NA,NA,NA
"2012","-0.51","1.32","0.00","vloc",592527,"-0.30","-1.22",NA,NA,NA,NA,NA
"2013","-0.18","-1.30","-1.10","vloc",592527,"-1.02","-1.26",NA,NA,NA,NA,NA
"2014","0.10","-0.99","-0.99","vloc",592527,"-0.39","-0.23",NA,NA,NA,NA,NA
"2015","-0.11","-0.29","-0.73","vloc",592527,"-0.55","0.00",NA,NA,NA,NA,NA
"2012","1.05","1.58","0.00","hloc",592527,"0.33","0.39",NA,NA,NA,NA,NA
"2013","0.11","1.22","0.11","hloc",592527,"0.40","-0.43",NA,NA,NA,NA,NA
"2014","0.19","0.73","0.20","hloc",592527,"0.46","0.49",NA,NA,NA,NA,NA
"2015","0.49","1.27","0.21","hloc",592527,"0.89","0.00",NA,NA,NA,NA,NA
"2012","8.85","5.25","0.00","pfx_z",592527,"6.37","-2.68",NA,NA,NA,NA,NA
"2013","10.55","6.11","0.10","pfx_z",592527,"7.90","-4.78",NA,NA,NA,NA,NA
"2014","9.83","3.83","-1.37","pfx_z",592527,"6.90","-7.48",NA,NA,NA,NA,NA
"2015","9.14","3.84","-2.60","pfx_z",592527,"6.79","0.00",NA,NA,NA,NA,NA
"2012","-2.48","-5.86","0.00","pfx_x",592527,"-7.56","7.17",NA,NA,NA,NA,NA
"2013","-3.31","-8.11","5.82","pfx_x",592527,"-7.95","8.86",NA,NA,NA,NA,NA
"2014","-3.21","-7.24","6.04","pfx_x",592527,"-7.69","8.83",NA,NA,NA,NA,NA
"2015","-5.18","-8.30","6.99","pfx_x",592527,"-8.28","0.00",NA,NA,NA,NA,NA
"2012","92.52","83.64","0.00","maxmph",592527,"92.44","80.73",NA,NA,NA,NA,NA
"2013","94.66","85.93","84.29","maxmph",592527,"94.07","78.63",NA,NA,NA,NA,NA
"2014","96.71","90.28","86.78","maxmph",592527,"95.26","82.23",NA,NA,NA,NA,NA
"2015","94.99","86.61","83.58","maxmph",592527,"93.74","0.00",NA,NA,NA,NA,NA
"2012","91.69","82.64","0.00","mph",592527,"90.71","79.40",NA,NA,NA,NA,NA
"2013","92.38","84.74","83.39","mph",592527,"92.38","77.80",NA,NA,NA,NA,NA
"2014","93.37","86.81","82.63","mph",592527,"91.94","76.61",NA,NA,NA,NA,NA
"2015","93.12","86.30","82.53","mph",592527,"92.19","0.00",NA,NA,NA,NA,NA
"2010","10.00","0.00","7.14","bway",501697,NA,NA,NA,NA,NA,NA,NA
"2011","0.00","0.00","0.00","bway",501697,NA,NA,NA,NA,NA,NA,NA
"2012","11.11","0.00","0.00","bway",501697,NA,NA,NA,NA,NA,NA,NA
"2010","-0.29","0.77","-0.16","vloc",501697,NA,NA,NA,NA,NA,NA,NA
"2011","0.15","0.00","-0.76","vloc",501697,NA,NA,NA,NA,NA,NA,NA
"2012","0.00","0.00","-0.91","vloc",501697,NA,NA,NA,NA,NA,NA,NA
"2010","0.60","2.92","0.08","hloc",501697,NA,NA,NA,NA,NA,NA,NA
"2011","-0.33","0.00","0.20","hloc",501697,NA,NA,NA,NA,NA,NA,NA
"2012","0.33","0.00","0.13","hloc",501697,NA,NA,NA,NA,NA,NA,NA
"2010","9.78","-0.30","-0.25","pfx_z",501697,NA,NA,NA,NA,NA,NA,NA
"2011","10.16","0.00","-0.00","pfx_z",501697,NA,NA,NA,NA,NA,NA,NA
"2012","7.12","0.00","-2.09","pfx_z",501697,NA,NA,NA,NA,NA,NA,NA
"2010","-4.91","-9.36","1.93","pfx_x",501697,NA,NA,NA,NA,NA,NA,NA
"2011","-4.27","0.00","0.56","pfx_x",501697,NA,NA,NA,NA,NA,NA,NA
"2012","-6.44","0.00","-0.41","pfx_x",501697,NA,NA,NA,NA,NA,NA,NA
"2010","97.96","89.18","89.06","maxmph",501697,NA,NA,NA,NA,NA,NA,NA
"2011","97.18","0.00","85.07","maxmph",501697,NA,NA,NA,NA,NA,NA,NA
"2012","98.00","0.00","88.07","maxmph",501697,NA,NA,NA,NA,NA,NA,NA
"2010","96.41","89.18","87.30","mph",501697,NA,NA,NA,NA,NA,NA,NA
"2011","96.26","0.00","84.56","mph",501697,NA,NA,NA,NA,NA,NA,NA
"2012","95.15","0.00","84.21","mph",501697,NA,NA,NA,NA,NA,NA,NA
"2013","6.85","3.70","0.00","bway",516970,"0.00","0.00",NA,NA,NA,NA,NA
"2014","0.00","0.00","0.00","bway",516970,"0.00","12.50",NA,NA,NA,NA,NA
"2015","7.59","0.00","0.00","bway",516970,"4.95","4.65",NA,NA,NA,NA,NA
"2013","0.04","-0.09","0.00","vloc",516970,"0.00","-0.89",NA,NA,NA,NA,NA
"2014","0.30","0.07","0.00","vloc",516970,"-0.60","-1.27",NA,NA,NA,NA,NA
"2015","0.13","-0.99","-1.35","vloc",516970,"-0.18","-0.65",NA,NA,NA,NA,NA
"2013","0.25","0.07","0.00","hloc",516970,"0.00","0.04",NA,NA,NA,NA,NA
"2014","0.70","-0.39","0.00","hloc",516970,"-0.49","0.20",NA,NA,NA,NA,NA
"2015","0.32","0.60","0.71","hloc",516970,"0.45","0.52",NA,NA,NA,NA,NA
"2013","9.89","6.63","0.00","pfx_z",516970,"0.00","-3.31",NA,NA,NA,NA,NA
"2014","10.28","7.60","0.00","pfx_z",516970,"7.36","-5.10",NA,NA,NA,NA,NA
"2015","9.82","5.08","-0.08","pfx_z",516970,"7.14","-2.96",NA,NA,NA,NA,NA
"2013","-7.04","-11.41","0.00","pfx_x",516970,"0.00","3.20",NA,NA,NA,NA,NA
"2014","-4.57","-8.82","0.00","pfx_x",516970,"-7.72","4.67",NA,NA,NA,NA,NA
"2015","-5.19","-9.49","4.78","pfx_x",516970,"-8.47","4.77",NA,NA,NA,NA,NA
"2013","93.64","83.07","0.00","maxmph",516970,"0.00","79.30",NA,NA,NA,NA,NA
